book_id,title,genre
352,Yes Please,audiobook|humor|memoir|non-fiction|nonfiction
353,Othello,classic|drama|fiction|plays|shakespeare
354,Beloved,african-american|fiction|historical-fiction|literature|magical-realism
355,"Graceling (Graceling Realm, #1)",fantasy|fiction|romance|series|young-adult
356,"The Bad Beginning (A Series of Unfortunate Events, #1)",childrens|fantasy|fiction|middle-grade|young-adult
357,All Quiet on the Western Front,classic|fiction|historical-fiction|history|war
358,"Oh, The Places You'll Go!",children|children-s-books|childrens|fiction|picture-books
359,And the Mountains Echoed,adult-fiction|contemporary|historical-fiction|kindle|middle-east
360,Do Androids Dream of Electric Sheep?,dystopia|dystopian|sci-fi|sci-fi-fantasy|scifi
361,Oliver Twist,classic|fiction|historical-fiction|kindle|literature
362,The Screwtape Letters,christian|christianity|fantasy|fiction|religion
363,"Anna and the French Kiss (Anna and the French Kiss, #1)",chick-lit|contemporary|favourites|romance|young-adult
364,How the Grinch Stole Christmas!,children-s-books|childrens|childrens-books|fiction|kids
365,V for Vendetta,comics|cómics|fiction|graphic-novel|graphic-novels
366,John Adams,american-history|biography|history|non-fiction|nonfiction
367,"Odd Thomas (Odd Thomas, #1)",fantasy|fiction|horror|mystery|thriller
368,"The Subtle Knife (His Dark Materials, #2)",childrens|fantasy|fiction|series|young-adult
369,"Stargirl (Stargirl, #1)",contemporary|fiction|realistic-fiction|romance|young-adult
370,"The Red Pyramid (Kane Chronicles, #1)",adventure|fantasy|mythology|rick-riordan|young-adult
371,Stranger in a Strange Land,fiction|sci-fi|sci-fi-fantasy|science-fiction|scifi
372,Dress Your Family in Corduroy and Denim,essays|humor|memoir|non-fiction|nonfiction
373,The BFG,childhood|children-s-books|childrens|fantasy|kids
374,A Short History of Nearly Everything,audiobook|history|non-fiction|nonfiction|science
375,The Call of the Wild,adventure|animals|classic|fiction|young-adult
376,"The Death Cure (Maze Runner, #3)",dystopia|dystopian|sci-fi|science-fiction|young-adult
377,Stardust,adventure|fantasy|fiction|romance|young-adult
378,The Namesake,bookclub|contemporary-fiction|india|literary-fiction|novels
379,"A Discovery of Witches (All Souls Trilogy, #1)",fantasy|fiction|paranormal|romance|vampires
380,Norwegian Wood,contemporary|fiction|japan|japanese|romance
381,Where the Heart Is,adult-fiction|chick-lit|contemporary|fiction|romance
382,"Will Grayson, Will Grayson",contemporary|fiction|lgbt|romance|young-adult
383,A Million Little Pieces,biography|contemporary|fiction|memoir|non-fiction
384,"Frostbite (Vampire Academy, #2)",fantasy|paranormal|romance|vampires|young-adult
385,Quiet: The Power of Introverts in a World That Can't Stop Talking,audio|non-fiction|nonfiction|psychology|self-help
386,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",children|childrens|fiction|historical-fiction|young-adult
387,The Crucible,drama|fiction|historical-fiction|plays|school
388,"Hatchet (Brian's Saga, #1)",adventure|childrens|fiction|survival|young-adult
389,"The Final Empire (Mistborn, #1)",epic-fantasy|fantasy|favourites|fiction|high-fantasy
390,The Strange Case of Dr. Jekyll and Mr. Hyde,classic|fiction|horror|mystery|science-fiction
391,The Lorax,childhood|children|childrens-books|dr-seuss|kids-books
392,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",children|childrens|diary-of-a-wimpy-kid|fiction|humor
393,"Throne of Glass (Throne of Glass, #1)",favourites|magic|romance|series|young-adult
394,"Shadow Kiss (Vampire Academy, #3)",fantasy|paranormal|romance|vampires|young-adult
395,For Whom the Bell Tolls,classic|fiction|historical-fiction|literature|war
396,Hotel on the Corner of Bitter and Sweet,bookclub|fiction|historical|historical-fiction|romance
397,Perfume: The Story of a Murderer,crime|fiction|historical-fiction|horror|mystery
398,Fast Food Nation: The Dark Side of the All-American Meal,food|health|non-fiction|nonfiction|sociology
399,The Tales of Beedle the Bard,fantasy|fiction|harry-potter|short-stories|young-adult
400,Neuromancer,cyberpunk|fiction|sci-fi|science-fiction|scifi
401,A Farewell to Arms,classic|fiction|historical-fiction|literature|war
402,The Tell-Tale Heart and Other Writings,fiction|horror|my-ebooks|school|short-stories
403,The Art of War,business|non-fiction|nonfiction|philosophy|politics
404,Defending Jacob,crime|fiction|kindle|mystery|thriller
405,Breakfast of Champions,humor|literature|sci-fi|science-fiction|vonnegut
406,The New Drawing on the Right Side of the Brain,arts|creative|education|instructional|on-hold
407,Bel Canto,bookclub|contemporary|contemporary-fiction|fiction|literary-fiction
408,"Guns, Germs, and Steel: The Fates of Human Societies",anthropology|history|non-fiction|nonfiction|science
409,Fried Green Tomatoes at the Whistle Stop Cafe,chick-lit|fiction|historical-fiction|lgbt|southern
410,"Things Fall Apart (The African Trilogy, #1)",africa|fiction|historical-fiction|literature|school
411,The Undomestic Goddess,chick-lit|contemporary|fiction|humor|romance
412,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,christian|non-fiction|nonfiction|relationships|self-help
413,The Three Musketeers,adventure|classic|fiction|historical-fiction|literature
414,Little Bee,adult|adult-fiction|contemporary-fiction|fiction|historical-fiction
415,"Evermore (The Immortals, #1)",fantasy|paranormal|romance|series|young-adult
416,The Witches,childhood|children|childrens|fantasy|fiction
417,The Thirteenth Tale,books-about-books|fiction|gothic|historical-fiction|mystery
418,"Spirit Bound (Vampire Academy, #5)",fantasy|paranormal|romance|vampires|young-adult
419,"Blood Promise (Vampire Academy, #4)",fantasy|paranormal|romance|vampires|young-adult
420,Message in a Bottle,chick-lit|contemporary|fiction|nicholas-sparks|romance
421,The Paris Wife,fiction|france|historical|historical-fiction|romance
422,"Harry Potter Boxset (Harry Potter, #1-7)",all-time-favorites|fantasy|favourites|fiction|series
423,"The Elite (The Selection, #2)",dystopia|dystopian|fantasy|romance|young-adult
424,The Name of the Rose,fiction|historical|historical-fiction|literature|mystery
425,Go Ask Alice,contemporary|fiction|memoir|non-fiction|realistic-fiction
426,A Confederacy of Dunces,comedy|fiction|humor|literature|pulitzer
427,The Importance of Being Earnest,classic|drama|fiction|humor|plays
428,"The Mark of Athena (The Heroes of Olympus, #3)",fantasy|mythology|rick-riordan|series|young-adult
429,"The Color of Magic (Discworld, #1; Rincewind #1)",discworld|fantasy|fiction|humor|humour
430,Kafka on the Shore,fantasy|fiction|japan|japanese|magical-realism
431,"Red Dragon (Hannibal Lecter, #1)",crime|fiction|horror|mystery|thriller
432,"I, Robot (Robot #0.1)",fiction|sci-fi|scifi|sf|short-stories
433,"Dark Lover (Black Dagger Brotherhood, #1)",fantasy|paranormal|paranormal-romance|romance|vampires
434,"Crescendo (Hush, Hush, #2)",angels|fantasy|paranormal|romance|young-adult
435,Before I Fall,contemporary|fantasy|fiction|romance|young-adult
436,The God of Small Things,contemporary|favourites|fiction|historical-fiction|india
437,The Invention of Wings,bookclub|fiction|historical-fiction|kindle|slavery
438,What Alice Forgot,audiobooks|chick-lit|contemporary|fiction|read-in-2016
439,A Brief History of Time,history|non-fiction|nonfiction|physics|science
440,"Fall of Giants (The Century Trilogy, #1)",fiction|historical|historical-fiction|history|series
441,Under the Dome,fiction|horror|sci-fi|science-fiction|thriller
442,Snow Crash,cyberpunk|fiction|sci-fi|science-fiction|scifi
443,Just Listen,contemporary|fiction|romance|sarah-dessen|young-adult
444,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",childhood|children|children-s-books|classic|fiction
445,Before I Go to Sleep,fiction|kindle|mystery|suspense|thriller
446,A Study in Scarlet,classic|crime|fiction|mystery|sherlock-holmes
447,"Brisingr (The Inheritance Cycle, #3)",dragons|fantasy|fiction|series|young-adult
448,The Purpose Driven Life: What on Earth Am I Here for?,christian|non-fiction|religion|self-help|spiritual
449,"Betrayed (House of Night, #2)",fiction|romance|series|supernatural|young-adult
450,"Storm Front (The Dresden Files, #1)",fantasy|fiction|mystery|paranormal|urban-fantasy
451,Northanger Abbey,classic|fiction|historical-fiction|jane-austen|romance
452,"The 5th Wave (The 5th Wave, #1)",dystopia|dystopian|sci-fi|science-fiction|young-adult
453,Cold Mountain,civil-war|fiction|historical|historical-fiction|romance
454,If You Give a Mouse a Cookie,children|children-s-books|childrens|kids|picture-books
455,"Something Blue (Darcy & Rachel, #2)",chick-lit|emily-giffin|fiction|romance|series
456,A Streetcar Named Desire,classic|drama|fiction|play|plays
457,The Historian,fantasy|fiction|historical|historical-fiction|mystery
458,Station Eleven,dystopia|dystopian|fiction|sci-fi|science-fiction
459,A Man Called Ove,audiobook|audiobooks|contemporary|fiction|humor
460,"Clockwork Princess (The Infernal Devices, #3)",fantasy|favourites|paranormal|romance|young-adult
461,"The Good Earth (House of Earth, #1)",asia|china|literature|novels|pulitzer
462,Ways of Seeing,art|essays|non-fiction|nonfiction|philosophy
463,"Dragonfly in Amber (Outlander, #2)",fantasy|fiction|historical-fiction|romance|time-travel
464,Holy Bible: King James Version,christian|christianity|non-fiction|religion|religious
465,In Her Shoes,chic-lit|chick-lit|chicklit|fiction|romance
466,The Hobbit: Graphic Novel,comics|fantasy|fiction|graphic-novel|graphic-novels
467,The Brief Wondrous Life of Oscar Wao,contemporary-fiction|fiction|magical-realism|novels|pulitzer-prize
468,Their Eyes Were Watching God,african-american|classic|fiction|historical-fiction|school
469,Fantastic Beasts and Where to Find Them,childrens|fiction|harry-potter|magic|young-adult
470,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,biography|feminism|memoir|non-fiction|nonfiction
471,Mansfield Park,classic|fiction|jane-austen|literature|romance
472,Man's Search for Meaning,history|non-fiction|nonfiction|philosophy|psychology
473,"In the Woods (Dublin Murder Squad, #1)",crime|fiction|mystery|mystery-thriller|thriller
474,The God Delusion,non-fiction|nonfiction|philosophy|religion|science
475,"Where She Went (If I Stay, #2)",contemporary|fiction|romance|series|young-adult
476,The World According to Garp,contemporary|contemporary-fiction|fiction|literature|novels
477,"Killing Floor (Jack Reacher, #1)",crime|fiction|lee-child|mystery|thriller
478,Robinson Crusoe,adventure|classic|fiction|historical-fiction|literature
479,The Prince,classic|fiction|history|nonfiction|philosophy
480,"The Amber Spyglass (His Dark Materials, #3)",fantasy|fiction|science-fiction|series|young-adult
481,"Wizard's First Rule (Sword of Truth, #1)",epic-fantasy|fantasy|fiction|series|sword-of-truth
482,The Kitchen House,bookclub|fiction|historical|historical-fiction|slavery
483,Franny and Zooey,american|classic|fiction|literature|short-stories
484,Choke,chuck-palahniuk|contemporary|fiction|humor|novels
485,The Brothers Karamazov,literature|philosophy|russia|russian|russian-literature
486,"The City of Ember (Book of Ember, #1)",dystopia|dystopian|fantasy|science-fiction|young-adult
487,The Andromeda Strain,fiction|sci-fi|science-fiction|scifi|thriller
488,The Green Mile,fantasy|fiction|horror|king|thriller
489,The Prophet,fiction|philosophy|poetry|religion|spirituality
490,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",comics|graphic-novel|graphic-novels|history|non-fiction
491,"Untamed (House of Night, #4)",fantasy|house-of-night|paranormal|vampires|young-adult
492,"Speaker for the Dead (Ender's Saga, #2)",audio|fiction|sci-fi|science|science-fiction
493,Mere Christianity,christian|christianity|nonfiction|religion|theology
494,The Secret History,contemporary|favourites|fiction|mystery|thriller
495,A Heartbreaking Work of Staggering Genius,biography|fiction|memoir|non-fiction|nonfiction
496,"The Clan of the Cave Bear (Earth's Children, #1)",adventure|fiction|historical-fiction|romance|series
497,Black Beauty,animals|childrens|classic|fiction|young-adult
498,War and Peace,classic|fiction|historical-fiction|literature|russian
499,American Psycho,contemporary|crime|fiction|horror|thriller
500,"The Princess Diaries (The Princess Diaries, #1)",chick-lit|fiction|romance|series|young-adult
501,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",africa|fiction|mysteries|mystery|series
502,"The Walking Dead, Vol. 01: Days Gone Bye",comics|comics-graphic-novels|fiction|graphic-novels|zombies
503,"2001: A Space Odyssey (Space Odyssey, #1)",fiction|sci-fi|science-fiction|scifi|sf
504,Redeeming Love,christian-books|favorite|favourites|novels|religion
505,"Left Behind (Left Behind, #1)",christian|christian-fiction|fantasy|religious|series
506,"The One (The Selection, #3)",dystopia|dystopian|fantasy|romance|young-adult
507,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",dystopia|dystopian|fiction|science-fiction|young-adult
508,Nickel and Dimed: On (Not) Getting By in America,non-fiction|nonfiction|poverty|social-issues|sociology
509,Remember Me?,chick-lit|chicklit|contemporary|fiction|romance
510,"The Great Hunt (Wheel of Time, #2)",epic-fantasy|fantasy|fiction|sci-fi-fantasy|wheel-of-time
511,"Postmortem (Kay Scarpetta, #1)",crime|fiction|mystery|patricia-cornwell|series
512,The Complete Stories and Poems,classic|fiction|horror|poetry|short-stories
513,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,biography|christian|history|non-fiction|nonfiction
514,The Adventures of Sherlock Holmes,classic|crime|fiction|mystery|short-stories
515,The Prince of Tides,contemporary|contemporary-fiction|kindle|romance|southern
516,The Amazing Adventures of Kavalier & Clay,fiction|historical-fiction|literature|novels|pulitzer
517,"Perfect Chemistry (Perfect Chemistry, #1)",contemporary|realistic-fiction|romance|series|young-adult
518,Peter Pan,children|childrens|classic|fantasy|fiction
519,"Pretties (Uglies, #2)",dystopia|dystopian|sci-fi|science-fiction|young-adult
520,The Wind-Up Bird Chronicle,fantasy|fiction|japan|japanese|magical-realism
521,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)",crime|fiction|michael-connelly|mystery|thriller
522,Cloud Atlas,dystopia|fiction|historical-fiction|sci-fi|science-fiction
523,The Things They Carried,literature|military|nonfiction|read-for-school|school
524,Wall and Piece,art|art-books|non-fiction|nonfiction|politics
525,"Pandemonium (Delirium, #2)",fantasy|read-in-2012|read-in-2013|science-fiction|series
526,"Darkly Dreaming Dexter (Dexter, #1)",crime|fiction|horror|mystery|thriller
527,"Living Dead in Dallas (Sookie Stackhouse, #2)",fantasy|fiction|paranormal|urban-fantasy|vampires
528,"The Dragon Reborn (Wheel of Time, #3)",epic-fantasy|fantasy|fiction|sci-fi-fantasy|wheel-of-time
529,Gulliver's Travels,adventure|classic|fantasy|fiction|literature
530,Much Ado About Nothing,classic|drama|fiction|plays|shakespeare
531,Beowulf,classic|fantasy|fiction|literature|poetry
532,Batman: Year One,batman|comic-books|cómics|fiction|graphic-novel
533,Go Set a Watchman,audiobook|audiobooks|fiction|historical-fiction|read-in-2015
534,When You Are Engulfed in Flames,essays|humor|memoir|non-fiction|nonfiction
535,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",angels|fantasy|paranormal|romance|young-adult
536,"Red Queen (Red Queen, #1)",dystopian|fantasy|fiction|series|young-adult
537,The Power of Habit: Why We Do What We Do in Life and Business,audiobook|non-fiction|personal-development|science|self-improvement
